Date,Open,High,Low,Close,Adj Close,Volume,Return,LogReturn,Range,Body
2025-06-26,125.7519302368164,126.0,129.85000610351562,123.79000091552734,129.52999877929688,62678100,,,-0.030615880776265477,0.01560158414741111
2025-06-27,124.51437377929688,124.76000213623047,127.54000091552734,123.38999938964844,125.13999938964844,36888600,-0.003231291081028931,-0.003236522975610399,-0.02232672979767343,0.00903007705472947
2025-06-30,123.00733947753906,123.25,125.08000183105469,121.8499984741211,124.9000015258789,22799700,-0.012480759568401001,-0.012559298415304343,-0.01487717593785404,0.009408715027360601
2025-07-01,120.65198516845703,120.88999938964844,123.98999786376953,119.08000183105469,122.3499984741211,24825800,-0.02273284101562556,-0.022995216024361973,-0.02569372124124444,0.013029071467058789
2025-07-02,121.50031280517578,121.73999786376953,123.0,118.05999755859375,120.5,29303800,-0.008565705884923225,-0.00860260239107785,-0.0103703612537267,0.02831527892523646
2025-07-03,122.04923248291016,122.29000091552734,123.62999725341797,121.83000183105469,122.33000183105469,13247900,0.03193295231596016,0.03143369626272938,-0.010979145961268186,0.0017962476895228845
2025-07-07,119.79655456542969,119.91999816894531,121.51000213623047,118.91000366210938,121.18000030517578,19148400,-0.02396780862725889,-0.02425971014909647,-0.013272535032856378,0.007400470794309047
2025-07-08,124.29191589355469,124.41999816894531,125.44999694824219,121.94999694824219,122.44999694824219,26238200,0.02556549653106699,0.025244164390457298,-0.00828693299875577,0.018842085814480096
2025-07-09,122.11416625976562,122.23999786376953,126.1500015258789,121.27999877929688,124.81999969482422,20464000,-0.005494040063237282,-0.005509187808367434,-0.03201924708548454,0.006831045946743632
2025-07-10,122.98326873779297,123.11000061035156,124.3499984741211,122.0199966430664,124.27999877929688,15378400,0.0061015655608323005,0.006083026383469829,-0.010082654953766713,0.007832545878905781
2025-07-11,124.40180969238281,124.52999877929688,124.80999755859375,121.23999786376953,122.12999725341797,15820600,-0.006392384861134914,-0.006412903642613454,-0.002250761303145411,0.025416124061472402
2025-07-14,118.48789978027344,118.61000061035156,120.44000244140625,117.0199966430664,120.37999725341797,32117700,-0.03480700507306922,-0.03542720289650022,-0.015444630501918619,0.012388633269128266
2025-07-15,119.98635864257812,120.11000061035156,121.38999938964844,119.12000274658203,120.94000244140625,24958900,0.01794570298887499,0.017786579759770216,-0.01066786919594589,0.0072204532731661745
2025-07-16,116.31014251708984,116.43000030517578,119.08999633789062,114.80999755859375,119.02999877929688,30614800,-0.03618204406154579,-0.036852844592055845,-0.022869854469690823,0.012897800020111509
2025-07-17,113.1434097290039,113.26000213623047,114.19999694824219,110.94999694824219,113.93000030517578,34702400,-0.03362077077287273,-0.034198944968068724,-0.008307994378666445,0.019386129391144247
2025-07-18,114.2722396850586,114.38999938964844,114.80000305175781,113.27999877929688,114.23999786376953,19349900,0.02100046773450237,0.02078299729652971,-0.0035879550732476288,0.008683131690569787
2025-07-21,113.11344146728516,113.2300033569336,115.91999816894531,112.66999816894531,113.58999633789062,22189800,-0.005384892451667733,-0.0053994432448380815,-0.023781389524689896,0.003920341319188817
2025-07-22,109.1075668334961,109.22000122070312,113.0,108.12999725341797,112.86000061035156,27917600,-0.040294674618879034,-0.041128994367885315,-0.03464469870421868,0.00895968637601412
2025-07-23,109.7169418334961,109.83000183105469,110.29000091552734,108.87999725341797,109.44000244140625,17810000,0.0069360956168551535,0.006912151560733197,-0.004192598488305847,0.007628216445808823
2025-07-24,111.61498260498047,111.7300033569336,112.7300033569336,110.25,111.05999755859375,20293100,0.012582685352143796,0.01250418120951691,-0.008959370656707679,0.012229385097978421
2025-07-25,111.14546966552734,111.26000213623047,111.5,108.83000183105469,110.98999786376953,16372300,-0.012879801985898554,-0.012963465794077714,-0.0021593130560495395,0.02083276845597619
2025-07-28,111.13548278808594,111.25,112.0,109.86000061035156,111.72000122070312,12932300,0.009464290746735715,0.009419784937318189,-0.006748519745310382,0.011476822214975887
2025-07-29,111.84474182128906,111.95999908447266,113.54000091552734,110.66999816894531,112.05000305175781,16653300,0.0073729979436885085,0.007345950261321377,-0.014126742172459844,0.010503342698227265
2025-07-30,114.62188720703125,114.73999786376953,114.88999938964844,112.41000366210938,112.5999984741211,16378800,0.01572246789511844,0.015600150320333702,-0.0013086638994869446,0.019297217999270488
2025-07-31,109.02764892578125,109.13999938964844,112.2699966430664,106.94000244140625,112.19000244140625,29224300,-0.048661160417228344,-0.04988498170158328,-0.028708288991434294,0.01914786299570791
2025-08-01,104.77203369140625,104.87999725341797,106.5,103.37999725341797,105.48999786376953,24003300,-0.03328974290924347,-0.03385645915020263,-0.015462167617682782,0.013286335951904508
2025-08-04,107.6590576171875,107.7699966430664,107.87999725341797,105.45999908447266,106.0199966430664,14780600,0.020119964077343955,0.019920232220982728,-0.0010217497049129025,0.02042613581603346
2025-08-05,108.94772338867188,109.05999755859375,110.63999938964844,106.83000183105469,109.30000305175781,17836000,0.012990733533808196,0.012907077676640321,-0.014502385014673673,0.019437960626879726
2025-08-06,108.66801452636719,108.77999877929688,108.95999908447266,106.75,107.9000015258789,13021900,-0.0007488704454129413,-0.0007491509889542031,-0.0016564239805090578,0.017650221500106648
2025-08-07,111.75484466552734,111.87000274658203,115.27999877929688,110.79000091552734,114.13999938964844,18986500,0.03784544183163785,0.037146873687475504,-0.030513183056364752,0.00863357425700599
2025-08-08,118.76760864257812,118.88999938964844,119.33000183105469,111.66999816894531,112.16999816894531,28962200,0.007942930283834304,0.007911551264475966,-0.003704734366845788,0.059760489873905934
2025-08-11,123.59264373779297,123.72000122070312,127.27999877929688,121.6500015258789,124.97000122070312,35065800,0.0893704980798411,0.08560000471203479,-0.028804283579744728,0.01571810548883039
2025-08-12,127.61849212646484,127.75,128.5500030517578,123.04000091552734,124.69999694824219,25961200,0.011426217609645795,0.011361431425505487,-0.006268707915503666,0.035876393261255565
2025-08-13,124.1420669555664,124.2699966430664,128.60000610351562,123.3499984741211,127.58000183105469,18438200,0.0025194859906298994,0.0025163174068204997,-0.0348794696804834,0.006380339081423656
2025-08-14,125.16101837158203,125.29000091552734,125.73999786376953,121.4000015258789,123.19999694824219,12235900,-0.015808649958364618,-0.015934939410629376,-0.003595344254120897,0.0300494266876073
2025-08-15,120.74557495117188,120.87000274658203,123.37999725341797,119.44000244140625,123.16999816894531,18986700,-0.016144967543965327,-0.01627671752304126,-0.020787465775461755,0.010812590940028928
2025-08-18,123.42282104492188,123.55000305175781,123.68000030517578,120.66000366210938,121.3499984741211,12208800,0.010214343568032191,0.010162529691889246,-0.001053267558765765,0.02238498001764945
2025-08-19,121.92436218261719,122.05000305175781,124.23999786376953,121.30999755859375,122.94000244140625,11491200,0.005386987209983651,0.005372529294212608,-0.01796191321248468,0.00503889963437535
2025-08-20,117.08934020996094,117.20999908447266,118.91000366210938,113.45999908447266,118.69999694824219,25795000,-0.06471023519994279,-0.06689888882822029,-0.014518867170899792,0.03099634107579956
2025-08-21,115.6707992553711,115.79000091552734,117.7300033569336,115.61000061035156,117.0,13174900,0.018949423085031114,0.01877211913737435,-0.016771756172646722,0.0005256179209525788
2025-08-22,117.55885314941406,117.68000030517578,120.69999694824219,116.51000213623047,117.6500015258789,17038300,0.00778480686037053,0.007754661600386571,-0.0256892319222277,0.008921922807893787
2025-08-25,116.30015563964844,116.41999816894531,118.08000183105469,116.0999984741211,117.68000030517578,8674800,-0.0035190426108651085,-0.00352524900597079,-0.01427344316935252,0.0017210395328061557
2025-08-26,116.38007354736328,116.5,118.36000061035156,115.80999755859375,116.08999633789062,12584300,-0.0024978546024011505,-0.002500979445896255,-0.015982122657746876,0.004898398595164378
2025-08-27,117.62879180908203,117.75,118.7300033569336,116.44000244140625,116.8499984741211,15349300,0.0054399870140204865,0.005425243729346502,-0.008331322135180924,0.01010627882334498
2025-08-28,121.8744125366211,122.0,122.56999969482422,118.7300033569336,118.87999725341797,17295500,0.019666788625152254,0.019475896106879297,-0.00467694311677559,0.025800404812147595
2025-08-29,118.88748931884766,119.01000213623047,122.7699966430664,118.05999755859375,122.5999984741211,16774000,-0.005643104349333128,-0.005659086818202315,-0.031626494329877755,0.0069602930047133315
2025-09-02,118.35803985595703,118.4800033569336,118.55999755859375,114.25,115.86000061035156,13771900,-0.03227170622888442,-0.03280391935886047,-0.00067586622554336,0.03470858304984231
2025-09-03,118.59778594970703,118.72000122070312,119.44000244140625,117.30000305175781,119.36000061035156,14101300,0.026695869161994068,0.026345751901806085,-0.006070949933318748,0.010942724499929205
2025-09-04,124.08213806152344,124.20999908447266,124.41000366210938,118.5199966430664,118.8499984741211,18589100,0.010400627106294857,0.010346912705470756,-0.0016118724319333603,0.044826286082362346
2025-09-05,131.23475646972656,131.3699951171875,131.41000366210938,125.66000366210938,127.7699966430664,28416000,0.06024305789128337,0.058498181736209486,-0.00030486241601023,0.04247924069492353
2025-09-08,131.32467651367188,131.4600067138672,132.25999450683594,128.39999389648438,130.5500030517578,19492600,0.02180479193477214,0.021570467602890754,-0.00609167914367918,0.022270624949021052
2025-09-09,135.1007843017578,135.24000549316406,138.0,131.55999755859375,131.75999450683594,20705000,0.02461062159128269,0.024312659042805107,-0.020429152362811464,0.02620848399558842
2025-09-10,139.8558807373047,140.0,142.24000549316406,138.33999633789062,140.02000427246094,25791300,0.051535412778319856,0.050251393937138,-0.016016527023068335,0.010838903529994507
2025-09-11,150.41500854492188,150.57000732421875,156.25999450683594,147.61000061035156,147.72000122070312,52446400,0.06700885150972002,0.06485926798316412,-0.037828586639463285,0.01864845776831232
2025-09-12,157.06814575195312,157.22999572753906,158.27999877929688,153.2100067138672,153.5500030517578,32288300,0.03793785028358654,0.03723590846520085,-0.006685015900143176,0.024563472240761216
2025-09-15,157.60760498046875,157.77000427246094,160.33999633789062,156.5500030517578,156.9600067138672,20101400,0.02180011873590182,0.021565894117237114,-0.016306269394476044,0.006710348328952774
2025-09-16,158.65652465820312,158.82000732421875,159.55999755859375,157.1699981689453,157.97999572753906,16911600,0.00396036477228634,0.003952543171847708,-0.004664102128602498,0.009369463326265754
2025-09-17,159.8253173828125,159.99000549316406,160.58999633789062,155.25999450683594,157.41000366210938,18843600,-0.012152469837508506,-0.012226914840970767,-0.003754041315553709,0.028564453684404283
2025-09-18,168.7161407470703,168.88999938964844,170.4499969482422,162.60000610351562,162.99000549316406,28212800,0.04727561417217818,0.04619213905359262,-0.009246285220169953,0.03625103452741756
2025-09-19,162.56246948242188,162.72999572753906,163.6999969482422,159.3800048828125,162.75,37309900,-0.01980320479602682,-0.02000191604481064,-0.0059669444232207155,0.019576871646585683
2025-09-22,164.45053100585938,164.6199951171875,167.25999450683594,161.58999633789062,164.3800048828125,25851200,0.013866177609312302,0.01377092171529062,-0.0160534561579152,0.01739449943075483
2025-09-23,166.2386932373047,166.41000366210938,168.99000549316406,165.22999572753906,165.67999267578125,43316500,0.02252614315329926,0.022276176484054482,-0.015519863521615579,0.006067766114629617
2025-09-24,161.5435333251953,161.7100067138672,166.0,158.3000030517578,165.0800018310547,57096400,-0.0419414927977646,-0.04284643063995573,-0.026556267513951418,0.020078366534846737
2025-09-25,156.66856384277344,156.8300018310547,158.9499969482422,154.64999389648438,157.38999938964844,32209200,-0.0230575431769261,-0.023327526500845283,-0.013531719862543999,0.012884332994300132
2025-09-26,157.1081085205078,157.27000427246094,158.9199981689453,155.17999267578125,158.52000427246094,24045000,0.0034270856787206316,0.003421226603149259,-0.010502283504157878,0.012272541900502096
2025-09-29,163.73126220703125,163.89999389648438,165.8000030517578,159.97000122070312,160.0,26506500,0.0308674363384569,0.030400619016740967,-0.011604437232463013,0.02297216142859859
2025-09-30,167.14776611328125,167.32000732421875,168.9499969482422,163.9600067138672,164.11000061035156,20092500,0.024942210806507603,0.024636231300008228,-0.00975178826451526,0.019071504654472132
2025-10-01,181.9624786376953,182.14999389648438,182.38999938964844,165.5,165.60000610351562,41674800,0.009392493431769067,0.009348658232779677,-0.001318983424280213,0.09047183112114933
2025-10-02,183.5608367919922,183.75,186.17999267578125,181.2100067138672,184.9600067138672,25122200,0.09492451186626694,0.09068542195715051,-0.01323807800317926,0.012806817179575826
2025-10-03,187.754150390625,187.8300018310547,191.85000610351562,184.9199981689453,185.2100067138672,29399300,0.02047343588997408,0.02026667244388173,-0.021411000843908193,0.015095017690864337
2025-10-06,190.8828887939453,190.9600067138672,201.0,189.42999267578125,195.00999450683594,36392300,0.02438889547638623,0.024096235257523566,-0.05259766000802098,0.00761145290363055
2025-10-07,185.61502075195312,185.69000244140625,195.3000030517578,183.24000549316406,194.85000610351562,27828200,-0.032676911903869676,-0.03322272547915786,-0.051773830433658165,0.012795382879938996
2025-10-08,196.46063232421875,196.5399932861328,196.9499969482422,188.8000030517578,188.99000549316406,26833900,0.03034270569698916,0.029891470878856158,-0.0020869507405063548,0.038993202769594115
2025-10-09,192.25233459472656,192.3300018310547,196.6199951171875,189.5,192.97000122070312,19721500,0.0037076108947429187,0.003700754647109423,-0.022314388510164214,0.014316260972999692
2025-10-10,181.52667236328125,181.60000610351562,193.44000244140625,179.61000061035156,192.9600067138672,26990300,-0.052189970393923146,-0.05360118751890588,-0.06522455451723241,0.010558623302992839
2025-10-13,192.69215393066406,192.77000427246094,193.39999389648438,187.99000549316406,190.7899932861328,20928400,0.046656671980042974,0.0456009621428065,-0.0032694098393343256,0.024402386612959667
2025-10-14,186.9844512939453,187.05999755859375,192.4600067138672,186.25,186.9600067138672,15912400,-0.009255840429385653,-0.009298941886712785,-0.02887945557988914,0.0039278736219127254
2025-10-15,191.86248779296875,191.94000244140625,192.8800048828125,187.4199981689453,192.47999572753906,17793100,0.006281869363464754,0.006262220666215163,-0.004899355013162185,0.023154550298634474
2025-10-16,202.44821166992188,202.52999877929688,206.33999633789062,195.1999969482422,199.9600067138672,42041300,0.041511038604769235,0.0406725804191027,-0.018819615778111656,0.03580280933030622
2025-10-17,202.29827880859375,202.3800048828125,203.38999938964844,195.5500030517578,199.27999877929688,23283100,0.0017930640829284528,0.001791458462559337,-0.0049926005934610666,0.03335804830658434
2025-10-20,206.68650817871094,206.77000427246094,214.75,205.5,209.66000366210938,23268400,0.05088211093307238,0.04962991712874319,-0.038609175789254616,0.005740617465388821
2025-10-21,202.2082977294922,202.2899932861328,205.8699951171875,200.83999633789062,204.3000030517578,13717300,-0.022676416847247527,-0.0229374810037489,-0.017704524845186618,0.0067667915064100505
2025-10-22,198.38986206054688,198.47000122070312,205.5800018310547,192.39999389648438,202.25,21949800,-0.04202351421679429,-0.04293204642398898,-0.03583852791924243,0.03019241054885377
2025-10-23,206.62652587890625,206.7100067138672,209.0,195.1999969482422,196.6999969482422,19397900,0.014553030876208295,0.014448151836435436,-0.011082765276104318,0.05530039709112951
2025-10-24,218.9315643310547,219.02000427246094,219.82000732421875,209.97999572753906,212.38999938964844,25821800,0.07571720804491533,0.0729876093948184,-0.0036541238546493812,0.04088751948978732
2025-10-27,220.01112365722656,220.10000610351562,224.97999572753906,215.74000549316406,224.80999755859375,23873100,0.02743123098782685,0.027061736669441398,-0.022180649518550595,0.01941319190168233
2025-10-28,221.8203887939453,221.91000366210938,222.89999389648438,217.55999755859375,218.92999267578125,14957500,0.008436043474038701,0.0084006589237528,-0.004463026323944583,0.019206490704103626
2025-10-29,226.53848266601562,226.6300048828125,232.39999389648438,226.10000610351562,229.05999755859375,23217300,0.03925357897019577,0.038502742945686175,-0.02547023775284368,0.0019355500104873725
2025-10-30,223.91954040527344,224.00999450683594,227.39999389648438,220.74000549316406,226.10000610351562,14795100,-0.023706326694646784,-0.023991843048725165,-0.015139363824670484,0.014199452653192812
2025-10-31,223.6796417236328,223.77000427246094,231.25,218.82000732421875,227.75,16320000,-0.00869800725362746,-0.008736055709885077,-0.03344066393302331,0.021725868129824615
2025-11-03,234.605224609375,234.6999969482422,237.6199951171875,231.8000030517578,233.8800048828125,21199300,0.0593181395351432,0.05762543655105402,-0.012446432826921056,0.011957199854726035
2025-11-04,217.94195556640625,218.02999877929688,228.6699981689453,217.39999389648438,222.13999938964844,23696200,-0.0621225580918483,-0.0641359974590695,-0.04882033549711112,0.0024867248186030933
2025-11-05,237.4040985107422,237.5,239.8800048828125,224.72999572753906,225.6699981689453,28617400,0.03371666070305812,0.033160716004312064,-0.01002512129210275,0.05338620041822757
2025-11-06,238.2337646484375,238.3300018310547,246.41000366210938,234.8800048828125,237.83999633789062,32016800,0.04516535108014352,0.04417510359831964,-0.033916274810912625,0.014077600505428592
2025-11-07,237.82391357421875,237.9199981689453,242.5500030517578,226.39999389648438,234.02999877929688,30613800,-0.036103588258008634,-0.03677144684465525,-0.019468205754538618,0.0480352017845727
2025-11-10,253.1977081298828,253.3000030517578,257.07000732421875,247.80999755859375,247.9600067138672,27870600,0.09456715653401715,0.0903589942839326,-0.014889567130390606,0.021278670376136774
2025-11-11,241.01263427734375,241.11000061035156,249.99000549316406,238.7899932861328,248.33999633789062,22622500,-0.03639887156016852,-0.03707783717544863,-0.03684456173610339,0.009222093264427156
2025-11-12,244.8011016845703,244.89999389648438,249.19000244140625,240.83999633789062,244.89999389648438,17263100,0.0085849621399392,0.008548320912157084,-0.017524465843497764,0.016180913073600575
2025-11-13,236.85430908203125,236.9499969482422,249.5,230.16000366210938,243.60000610351562,32324600,-0.044344763486865224,-0.045358062236238984,-0.052986171543162805,0.02826338877205478
2025-11-14,246.73033142089844,246.8300018310547,255.1699981689453,231.22999572753906,231.4499969482422,36171100,0.0046489053197988905,0.004638132534333029,-0.03380207163773223,0.0628229841223586
2025-11-17,241.852294921875,241.9499969482422,260.5799865722656,239.4600067138672,246.9199981689453,30304400,0.03559231560954412,0.03497354863745681,-0.077030443850208,0.009891525771052071
2025-11-18,228.40773010253906,228.5,238.92999267578125,225.52000427246094,235.47999572753906,33843900,-0.05821432410658567,-0.0599775505754398,-0.04566392158049517,0.012642855076672486
2025-11-19,225.82876586914062,225.9199981689453,234.35000610351562,216.36000061035156,226.91000366210938,35256600,-0.04061725562510521,-0.0414651759265621,-0.03732920339942516,0.041928959857469444
2025-11-20,201.28868103027344,201.3699951171875,230.60000610351562,199.60000610351562,230.24000549316406,47420700,-0.0774634611737659,-0.08062829536812748,-0.14521437984847238,0.008389318853472138
2025-11-21,207.2862548828125,207.3699951171875,212.0,192.58999633789062,204.52999877929688,36679700,-0.035120288333004845,-0.03575183653503275,-0.022336285082819568,0.07089837458460657
2025-11-24,223.83956909179688,223.92999267578125,226.11000061035156,212.36000061035156,213.41000366210938,33052800,0.10265332908452485,0.09771939266854089,-0.009739153552767468,0.0512848042373488
2025-11-25,224.4393310546875,224.52999877929688,226.19000244140625,216.0,219.22000122070312,17441600,0.017140701540716563,0.01699545709455801,-0.007396224424251621,0.03760183660782321
2025-11-26,230.16700744628906,230.25999450683594,233.8300018310547,226.0,229.6199951171875,17817600,0.04629629629629628,0.04525659158812086,-0.015510508494801688,0.01810427781341103
2025-11-28,236.38450622558594,236.47999572753906,238.10000610351562,233.47000122070312,235.6199951171875,12914700,0.033053102746473995,0.032518595153582734,-0.0068532849375100655,0.012329509456518476
2025-12-01,240.36289978027344,240.4600067138672,242.36000061035156,231.5,232.2899932861328,18238200,-0.008437920119942266,-0.00847372089957982,-0.007904688694558291,0.03687299407843479
2025-12-02,239.39329528808594,239.49000549316406,244.3699951171875,234.3300018310547,238.75,18166200,0.012224629939761034,0.012150512578027083,-0.020384821630659525,0.021150523246434624
2025-12-03,234.06544494628906,234.16000366210938,237.8000030517578,228.08999633789062,236.38999938964844,19188200,-0.026629136023576416,-0.026990114251406568,-0.015551203598137723,0.02552896524204853
2025-12-04,226.5584716796875,226.64999389648438,234.16000366210938,223.3300018310547,230.27999877929688,23513900,-0.020868931488711717,-0.021089765421651464,-0.03314821869138837,0.014250051320955599
2025-12-05,237.12420654296875,237.22000122070312,240.57000732421875,226.69000244140625,228.9499969482422,21161000,0.015045003281257907,0.014932949718977228,-0.014127642860066156,0.04400311656782177
2025-12-08,246.82028198242188,246.9199981689453,249.22999572753906,241.61000061035156,243.49000549316406,20495400,0.06581674537147597,0.06374140230851393,-0.00935902649506844,0.02110961599355672
2025-12-09,252.3180694580078,252.4199981689453,255.50999450683594,242.8300018310547,244.49000549316406,17067100,0.005049464912963764,0.005036759118702167,-0.012246433022129948,0.037603599485894854
2025-12-10,263.6034851074219,263.7099914550781,264.75,250.5800018310547,255.1300048828125,21960700,0.0319153314728875,0.03141662054722112,-0.003945352029386326,0.04940558077621753
2025-12-11,258.3556213378906,258.4599914550781,262.8500061035156,251.5500030517578,261.5299987792969,18867000,0.003871024078597962,0.003863550944469023,-0.016992139074442726,0.026342056158445565
2025-12-12,241.04261779785156,241.13999938964844,255.82000732421875,239.32000732421875,255.6699981689453,25936900,-0.04861854732326387,-0.0498401899430206,-0.06090212622434089,0.007146497533799047
2025-12-15,237.4040985107422,237.5,250.11000061035156,236.0,247.11000061035156,27483600,-0.013872669323969133,-0.013969794100510824,-0.05311618750247051,0.005914381931694638
2025-12-16,232.41610717773438,232.50999450683594,239.39999389648438,230.5800018310547,235.8000030517578,22577300,-0.022966093936208964,-0.023233923279720545,-0.029645102799951313,0.00790007787745783
2025-12-17,225.42893981933594,225.52000427246094,237.4499969482422,221.69000244140625,236.55999755859375,41957100,-0.03855494543781868,-0.03931786112732435,-0.052921300545272616,0.016585880148867135
2025-12-18,248.4496307373047,248.5500030517578,263.6499938964844,245.0,256.5299987792969,65006100,0.10514681447917207,0.09997818992616174,-0.06077686974182852,0.013884628152062397
2025-12-19,265.8126220703125,265.9200134277344,268.3800048828125,251.75,251.75,62312100,0.027551020408163263,0.027178321053944687,-0.00925460738439806,0.05290426752794557
2025-12-22,276.4783020019531,276.5899963378906,279.989990234375,268.2900085449219,277.1499938964844,30961900,0.06570013324695889,0.06363198527710014,-0.01229750715287725,0.029616405329968374
2025-12-23,276.1584167480469,276.2699890136719,281.8599853515625,272.32000732421875,275.9200134277344,20767600,0.015021054273149037,0.014909355404870196,-0.020241991548606893,0.01389930268658115
2025-12-24,286.5642395019531,286.67999267578125,289.29998779296875,277.25,278.0,18592600,0.01810367414507197,0.017941753949834632,-0.00914278460474006,0.03250314665270592
2025-12-26,284.6750183105469,284.7900085449219,290.8699951171875,283.4200134277344,290.8399963378906,17878500,0.02225433156982648,0.022010317543758626,-0.02135764004986583,0.00440855291855444
2025-12-29,294.3699951171875,294.3699951171875,294.5,278.5,280.3299865722656,26642900,-0.017359442504538802,-0.017511884406896255,-0.00044163768376170805,0.05391172803080599
2025-12-30,292.6300048828125,292.6300048828125,298.8299865722656,292.010009765625,294.70001220703125,23056400,0.04850990939183131,0.04737002233266037,-0.021187101753068652,0.0021186997465819854
2025-12-31,285.4100036621094,285.4100036621094,293.1700134277344,284.17999267578125,293.1700134277344,17573800,-0.026814207828451897,-0.027180267263237596,-0.027188990105658332,0.004309628150890982
2026-01-02,315.4200134277344,315.4200134277344,315.6000061035156,294.8599853515625,295.1300048828125,42604300,0.037581789538456256,0.03689280330561412,-0.0005706444363667114,0.06518301693269811
2026-01-05,312.1499938964844,312.1499938964844,325.5299987792969,309.54998779296875,325.1300048828125,34608600,0.049820264434630834,0.0486189727881006,-0.04286402416925754,0.008329348564324632
2026-01-06,343.42999267578125,343.42999267578125,344.54998779296875,318.05999755859375,318.2799987792969,48732400,0.02749155258024638,0.02712044602136373,-0.003261203567170219,0.07387239221455627
2026-01-07,339.54998779296875,339.54998779296875,346.29998779296875,337.17999267578125,340.7099914550781,32781100,0.06011442892520669,0.05837685411383049,-0.01987925266578312,0.006979812111295198
2026-01-08,327.0199890136719,327.0199890136719,343.6600036621094,321.3599853515625,342.8999938964844,33897700,-0.04691858256083015,-0.04805494619728557,-0.05088378450083619,0.017307821699769993
2026-01-09,345.0899963378906,345.0899963378906,345.79998779296875,326.19000244140625,332.75,33387500,0.015029926904433388,0.014918096693997093,-0.002057409552906731,0.05476830420195281
2026-01-12,345.8699951171875,345.8699951171875,348.4700012207031,339.32000732421875,340.54998779296875,23152600,0.04025262817541764,0.03946359536214179,-0.007517293029812234,0.01893771615184337
2026-01-13,338.1300048828125,338.1300048828125,351.2300109863281,335.2200012207031,346.2699890136719,23881300,-0.012083007235108578,-0.01215660018391272,-0.0387425129812297,0.008606168101283736
2026-01-14,333.3500061035156,333.3500061035156,339.1000061035156,328.20001220703125,334.8399963378906,20277200,-0.020941438422852454,-0.02116382049074158,-0.017249137227297498,0.015449208946122355
2026-01-15,336.6300048828125,336.6300048828125,347.7699890136719,336.2699890136719,345.3299865722656,25370200,0.024588593864981467,0.02429116018009237,-0.03309266544655585,0.0010694705282315925
2026-01-16,362.75,362.75,365.80999755859375,352.0400085449219,353.1000061035156,47901900,0.046896898463956616,0.045830453748236986,-0.008435554951326672,0.02952444232964335
2026-01-20,365.0,365.0,381.55999755859375,361.3500061035156,364.67999267578125,49744900,0.02644585084824458,0.026102204841660558,-0.04536985632491438,0.009999983278039384
2026-01-21,389.1099853515625,389.1099853515625,394.20001220703125,366.7300109863281,372.8500061035156,56712800,0.01488862541009972,0.014778877813120539,-0.013081203379733083,0.05751580583318615
